Company Name,Ticker,Zacks Rank,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %
"AppFolio","APPF","2","7589.15","214.28","352472","-8.51","7.39","35.44","49.57","-18.31","19.72","20.77","286.46","143.34","84","Computer and Technology","Internet - Software","15.13"
"Appian","APPN","1","2748.35","38.37","732971","-10.66","7.84","64.89","72.99","-3.93","17.81","8.11","45.64","18.72","84","Computer and Technology","Internet - Software","-1.34"
"Digital Turbine","APPS","2","1296.08","10.71","2585924","-.46","-25.57","8.95","68.19","89.97","15.24","13.67","14.39","2.82","84","Computer and Technology","Internet - Software","-4.46"
"APTIV PLC","APTV","5","9956.02","47.95","4529489","7.13","-3.73","-28.03","7.26","-44.11","3.47","8.45","88.67","44.76","162","Business Services","Technology Services","1.17"
"Algonquin Power & Utilities","AQN","3","4364.8","5.67","3216152",".18",".18","-5.5","18.63","-18.23","4.92","9.82","6.98","5.37","162","Utilities","Utility - Electric Power","5.77"
"Aquestive Therapeutics","AQST","3","670.23","5.34","3565727","4.5","24.48","26.54","52.64","-26.69","-22.61","-144.63","7.49","2.95","162","Medical","Medical - Drugs","-144.63"
"Antero Resources","AR","3","12116.17","39.41","3179139","2.42","6.31","15.81","62.04","1.43","21.97","12.58","45.15","30.03","169","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.68"
"Ares Capital","ARCC","3","14389.18","20.04","3494813","-.15",".3","7.63","51.39","-12.15","2.07","44.65","22.49","17.45","89","Finance","Financial - SBIC & Commercial Industry","30.91"
"Arcos Dorados","ARCO","3","1721.12","8.17","1092748","3.16","1.24","-6.95","53.5","-1.28","4.66","1.96","9.5","6.64","158","Retail-Wholesale","Retail - Restaurants","5.15"
"Arcturus Therapeutics Holdings","ARCT","3","449.65","15.82","1501291","7.18","124.4","115.82","58.37","128.88","-46.14","-317.62","23.16","5.53","162","Medical","Medical - Biomedical and Genetics","-317.62"
"Ardent Health, Inc.","ARDT","3","1538.81","10.91","308570",".83","-1.36","14.84","41.73","9.58","6.01","2.75","15.21","7.83","87","Medical","Medical Services","1.22"
"Alexandria Real Estate Equities","ARE","3","9174.13","52.65","1856841","2.65","8.89",".52","26.02","-4.59","-2.88","-36.08","87.45","40.41","95","Finance","REIT and Equity Trust - Other","-36.08"
"Ares Management","ARES","3","46288.35","140.15","1900266","-2.11","1.81","3.54","49.48","-23.1","44.19","36.93","184.71","96.5","102","Finance","Financial - Investment Management","10.63"
"Arhaus, Inc.","ARHS","3","1237.49","8.73","1100243",".23","-7.52","17.18","48.69","-30.93","8.51","4.91","11.87","5.75","92","Retail-Wholesale","Retail - Miscellaneous","4.91"
"Apollo Commercial Real Estate Finance","ARI","4","884.39","6.88","2817988","-.43","3.46","-35.46","8.05","-36.97","-10.56","107.69","11.22","6.5","238","Finance","REIT and Equity Trust","55.49"
"Aris Mining Corporation","ARIS","4","4138.67","20.05","1327518",".3","17.39","15.9","80.9","9.56","81.68","30.41","22.68","8.91","219","Basic Materials","Mining - Gold","22.43"
"Arlo Technologies","ARLO","3","1517.28","13.97","1172447","6.24","-5.16","5.75","33.37","-11.44","3.6","17.7","19.44","11.23","84","Computer and Technology","Internet - Software","5.2"
"ARM Holdings PLC Sponsored ADR","ARM","3","269251.97","252.09","3485439","4.21","-5.88","-38.9","44.05","104.53","22.79","38.85","439.46","104.55","43","Computer and Technology","Electronics - Semiconductors","20.25"
"Aramark","ARMK","2","14968.63","56.78","2327421",".83","1.92","4.76","78.71","36.62","6.35","2.9","62.39","36.04","158","Retail-Wholesale","Retail - Restaurants","1.93"
"Archrock","AROC","5","5731.81","32.69","1651347","3.71","-1.33","-9.92","51.03","11.42","28.7","22.09","41.95","23.04","177","Oils-Energy","Oil and Gas - Field Services","21.84"
"Arcutis Biotherapeutics","ARQT","2","3004.04","23.9","1519056","-.29","-7.79","-6.57","51.3","-27.01","91.34","6.15","31.2","16.21","162","Medical","Medical - Biomedical and Genetics","6.15"
"ARMOUR Residential REIT","ARR","3","2314.39","16.35","3072011",".8","-1.15","-4.05","45.37","-18.03","45.28","148.59","19.12","14.05","238","Finance","REIT and Equity Trust","44.9"
"Arvinas","ARVN","3","605.85","9.39","551238","2.07","4.45","25.37","35.18","-29.78","-.3","2.94","13.83","6.98","162","Medical","Medical - Biomedical and Genetics","2.94"
"Arrow Electronics","ARW","1","10994.04","215.97","489000","5.64","6.61","-5.8","85.82","73.84","10.49","2.52","234.83","101.87","5","Computer and Technology","Electronics - Parts Distribution","2.26"
"Arrowhead Pharmaceuticals","ARWR","NA","12161.59","86.34","1050258","4.79","-2.25","11.91","94.79","15.34","23258.15","-47.79","89.59","27.17","162","Medical","Medical - Biomedical and Genetics","-47.79"
"Accelerant Holdings","ARX","3","4317.71","19.88","6993975",".76","65.12","52.92","93.93","7.84","51.49","27.02","20.56","9.36","194","Finance","Insurance - Brokerage","-113.08"
"Amer Sports, Inc.","AS","3","16355.05","29.53","7756578","-3.34","-18.36","-17.72","7.58","-29.88","26.68","9.49","41.96","28.51","102","Consumer Discretionary","Leisure and Recreation Products","7.35"
"Asana","ASAN","3","2030.79","8.81","4986701","-14.13","-4.55","18.57","34.43","-43.01","9.25","10.39","15.19","5.46","84","Computer and Technology","Internet - Software","-18.63"
"Associated BancCorp","ASB","3","5867.56","31.07","1471026","1.5","-.89","6.33","84.67","6.97","2.81","32.31","32.33","24.11","55","Finance","Banks - Midwest","19.66"
"Ardmore Shipping","ASC","NA","740.09","18.17","601462","4.49","10.86","7.77","83.64","52.17","-23.56","39.21","19.68","10.45","38","Transportation","Transportation - Shipping","29.67"
"ASHLAND INC","ASH","3","3340.61","72.93","503069","-.55","-3.28","11.45","87.85","10.24","-13.68","8.19","76.45","47.49","87","Basic Materials","Chemical - Specialty","2.82"
"AerSale","ASLE","5","276.82","5.8","412220","5.65","NA","-7.79","10.39","-27.65","-2.83","1.69","8.82","5.45","45","Aerospace","Aerospace - Defense Equipment","-1.23"
"Avino Silver","ASM","4","1245.04","7.33","4304895",".41",".27","7.32","45.39","4.68","39.36","55.08","11.24","4.08","236","Basic Materials","Mining - Silver","38.18"
"Assembly Biosciences","ASMB","1","745.2","36.6","304146","8.83","36.87","56.81","89.42","-4.56","153.52","-.06","38.5","20.55","71","Medical","Medical - Generic Drugs","-.06"
"ASML Holding","ASML","3","674434.38","1714.88","1104671","1.11","-1.07","-9.39","77.79","42.16","20.81","30.11","1989.44","753.43","9","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","30.11"
"Ascendis Pharma","ASND","3","16876.68","270.56","513574","2.86","5.84","21.17","92.43","12.53","106.99","12.35","277.18","189.74","162","Medical","Medical - Biomedical and Genetics","70.99"
"Academy Sports and Outdoors","ASO","4","2787.1","44.94","1699008","4.61","-9.92","-8.75","16.5","-20.22","2.02","6.56","61.19","41.73","102","Consumer Discretionary","Leisure and Recreation Products","6.24"
"Astrana Health, Inc.","ASTH","3","2144.21","38.47","354835",".94","2.67",".23","64.17","37.52","56.39","2.17","49.81","18.16","51","Medical","Medical - Outpatient and Home Healthcare","1.05"
"AST SpaceMobile","ASTS","3","24249.03","62.31","9368116","5.43","-9.38","-28.85","26.41","-23.91","1505.21","-450.39","133.09","36.91","190","Computer and Technology","Wireless Equipment","-536.66"
"ASE Technology","ASX","3","83845.57","37.51","5891665","1.52","-.21","-2.57","78.14","106.63","11.82","8.52","45.12","10.31","43","Computer and Technology","Electronics - Semiconductors","8.52"
"Amtech Systems","ASYS","2","261.75","14.95","436362","2.26","-.93","-34.37","48.58","5.65","-21.59","6.92","23.99","6.41","24","Computer and Technology","Semiconductor - General","4.9"
"Atour Lifestyle Holdings Limited Sponsored ADR","ATAT","3","4723.13","34.36","1052436","-1.77","-3.54","3.59","28.05","-22.66","40.99","16.75","42.9","31.03","203","Consumer Discretionary","Leisure and Recreation Services","16.75"
"Alphatec","ATEC","3","1459.56","9.45","1425155",".85","-.42","13.99","15.68","-60.17","24.95","3.1","22.68","6.99","99","Medical","Medical - Instruments","-13.5"
"A10 Networks","ATEN","3","1785.46","24.59","1201362","-3.15","-13.2","-24.8","37.29","23.28","11.03","23.3","38.11","16.55","84","Computer and Technology","Internet - Software","13.85"
"Anterix","ATEX","3","1691.74","86.27","323245","-5.08","-7.03","3.93","75.69","250.49","7.79","-387.24","108.21","17.99","102","Computer and Technology","Communication - Infrastructure","933.03"
"Autohome","ATHM","3","2537.22","22.03","760755",".41","-6.22","17.43","41.73","-12.23","-4.33","21.13","29.92","16.38","196","Computer and Technology","Internet - Services","17.05"
"ATI INC","ATI","1","28684.29","210.65","1779695","3.16","-7.69","7.58","86.53","62.79","5.16","11.84","231.78","74.88","45","Aerospace","Aerospace - Defense Equipment","10.09"
"Atkore","ATKR","2","3166.51","93.76","673526",".07",".01","18.31","99.71","31.47","-10.98","5.4","93.87","55.3","102","Industrial Products","Wire and Cable Products","-5.55"
"Atmus Filtration Technologies Inc.","ATMU","3","3944.33","48.34","631762","2.35","-2.58","-3.36","24.4","-17.41","5.67","12.39","65.57","42.78","200","Auto-Tires-Trucks","Automotive - Original Equipment","11.32"
"Atmos Energy","ATO","3","28315.72","167.56","915555",".86","-.21","-1.2","17.15","-11.35","12.91","28.5","192.29","162.44","199","Utilities","Utility - Gas Distribution","28.5"
"AptarGroup","ATR","3","8100.87","127.41","351359","-3.2","-4.69","7.9","45.8","-7.35","5.42","9.11","145.72","111.94","172","Industrial Products","Containers - Paper and Packaging","9.22"
"AtriCure","ATRC","1","2620.63","51.52","689470","6.56","23.73","84.13","96","15.5","14.88","2.03","52.59","25.86","89","Medical","Medical - Products","1.85"
"Astronics","ATRO","3","3279.87","76.26","679110","3.52","1.06",".75","72.07","49.63","8.39","10.94","93.45","31.91","45","Aerospace","Aerospace - Defense Equipment","8.4"
"AngloGold Ashanti PLC","AU","5","55068.36","109.07","2707769","-2.89","12.15","18.18","72.71","13.43","70.78","33.76","128.26","57.95","219","Basic Materials","Mining - Gold","32.19"
"Atlantic Union Bankshares","AUB","3","5842.56","40.91","848015","1.44","-1.78","3.44","79.5","2.78","51.58","34.06","43.39","31.29","68","Finance","Banks - Northeast","21.97"
"Aura Minerals Inc.","AUGO","3","7114.54","84.91","889582","1.59","11.36","28.3","69.31","49.37","55.13","27.08","109.14","30.19","184","Basic Materials","Mining - Miscellaneous","23.18"
"Aurinia Pharmaceuticals","AUPH","4","2139.46","16.08","935894","-.19","4.08",".5","66.45","-10.59","20.38","44.63","18.62","11.05","162","Medical","Medical - Drugs","100.84"
"Avista","AVA","3","3144.92","37.55","625883","1.05","-1.73","-8.37","26.56","-13.59","1.34","11.2","43.08","35.55","162","Utilities","Utility - Electric Power","11.83"
"Aveanna Healthcare","AVAH","2","2963.42","13.58","3808101","1.19","43.55","87.83","96.84","47.42","20.19","6.18","13.82","6.22","51","Medical","Medical - Outpatient and Home Healthcare","10.56"
"AeroVironment","AVAV","4","7351.49","144.65","1174851","-2.49","-23.53","-15.88","2.92","-46.96","140.89","8.18","409.83","136.68","45","Aerospace","Aerospace - Defense Equipment","-9"
"Broadcom","AVGO","3","1702714.13","357.895","22764346","-3.36","-15.27","-9.15","34.27","-8.29","23.87","54.26","481.57","293.41","43","Computer and Technology","Electronics - Semiconductors","42.94"
"Avient","AVNT","2","3980.63","43.4","718153","-1.5","-4.93","15.61","84.41","23.21",".61","8.42","46.34","27.48","100","Basic Materials","Chemical - Diversified ","5.1"
"Mission Produce","AVO","3","1119.9","12.68","468069","-.31","-3.57","13.42","49.14","-3.05","12.68","3.89","15.34","10.11","169","Consumer Staples","Agriculture - Operations","1.83"
"AvePoint","AVPT","3","2841.32","13.43","1491416","-3.52","3.39","23.21","58.27","-14.25","26.93","21.95","16.61","8.99","84","Computer and Technology","Internet - Software","15.33"
"Avnet","AVT","1","7555.64","92.06","1052809","2.79","-5.48",".31","87.89","69.81","24.47","1.71","98.63","44.37","5","Computer and Technology","Electronics - Parts Distribution","1.21"
"Avantor","AVTR","2","10125.09","14.97","5956493","2.96","9.03","54.17","92.31","15.85","-3.41","8.45","15.6","7.41","87","Medical","Medical Services","-8.81"
"Avery Dennison","AVY","2","13267.47","175.06","1017097",".55","-1.84","9.54","49.62","-14.64","1.14","8.49","197.45","153.01","172","Industrial Products","Containers - Paper and Packaging","7.62"
"Armstrong World Industries","AWI","3","7325.42","173.33","313162",".43","-5.47","10.64","41.89","-19.56","12.11","19.65","203.71","151.43","162","Construction","Building Products - Miscellaneous","18.6"
"American Water Works","AWK","3","27961.17","140.7","2038316","1.79","3.88","10.9","80.54","-4.38","9.74","21.46","145.43","121.13","180","Utilities","Utility - Water Supply","21.35"
"AxoGen","AXGN","4","2595.61","48.28","784584","-4.89",".12","10.38","90.5","30.82","20.21","8.34","51.73","15.4","99","Medical","Medical - Instruments","-13.36"
"Axon Enterprise","AXON","3","41891.7","515.67","756735","-8.98","-13.53","16.35","39.32","-19.47","33.47","17.51","777.58","345.94","45","Aerospace","Aerospace - Defense Equipment","6.19"
"American Express","AXP","3","220259.05","326.16","2174882","-1.21","-3.75","-2.75","36.59","-21.81","9.52","15.07","384.89","292.27","157","Finance","Financial - Miscellaneous Services","15.07"
"Axis Capital Holdings","AXS","4","7379.81","101.14","515983","2.39","-.64","-.17","41.55","-16.24","10.17","14.76","119.27","88.25","66","Finance","Insurance - Property and Casualty","16.23"
"Axsome Therapeutics","AXSM","3","10826.07","206.68","569968","4.11","-6.43","-18.44","65.63",".36","65.55","-25.64","255.17","114.1","162","Medical","Medical - Biomedical and Genetics","-24.68"
"Axalta Coating Systems","AXTA","2","7657.63","35.78","1453402","-1.76","-4.43","5.95","81.1","-1.79","-3.01","10.58","38.19","25.44","87","Basic Materials","Chemical - Specialty","6.78"
"AXT","AXTI","1","4041.93","61.64","8647639","1.7","-16.49","-44.34","42.56","234.36","-11.11","6.27","140.83","2.96","43","Computer and Technology","Electronics - Semiconductors","3.23"
"A2Z Cust2Mate Solutions Corp.","AZ","3","273.95","6.15","690473","-3.61","-4.95","5.67","27.91","-16.22","10.26","-241.67","8.81","5.12","84","Computer and Technology","Internet - Software","-241.67"
"AstraZeneca","AZN","3","252332.72","162.7","3070204",".35",".49","-8.22","25.06","-21.52","8.63","24.66","209.48","147.06","162","Medical","Medical - Biomedical and Genetics","17.02"
"Azenta","AZTA","NA","1372.52","31.33","712084","-4.04","-6","36.51","61.26","-16.46","-9.52","3.13","41.01","16.02","78","Medical","Medical Info Systems","-20.63"
"Barrick Mining Corporation","B","3","73653.33","44.75","10719475","-.18","9.47","6.98","68.04","-8.87","31.22","27.82","52.98","27.23","219","Basic Materials","Mining - Gold","31.6"
"Boeing","BA","3","167756.05","212.25","4718806","2.15","-8.82","-7.29","45.37","-13.3","34.5","-8.56","252.15","179.12","89","Aerospace","Aerospace - Defense","2.41"
"Alibaba","BABA","3","281472","113.24","12415430","-.68","-14.42",".61","19.5","-31.48","8.09","4.78","189.34","94.81","158","Retail-Wholesale","Internet - Commerce","7"
"Bank of America","BAC","3","438305.47","62.68","27789408","1.19","-1.85","12.19","88.23","1.07","-.45","28.55","64.81","46.72","41","Finance","Financial - Investment Bank","17.56"
"Booz Allen Hamilton","BAH","3","8756.75","72.8","1530208","-3.77","-6.55","-2.35","29.15","-23.47","-6.37","7.48","104.62","59.71","46","Business Services","Consulting Services","7.01"
"Ball","BALL","3","16588.96","62.67","1531983","-.48",".14","9.28","76.16","4.93","11.58","7.29","67.76","46.41","57","Industrial Products","Containers - Metal and Glass","6.61"
"Brookfield Asset Management Ltd.","BAM","3","82893.46","50.6","2109388","-1.75","-4.24","5","41.58","-14.34","21.03","48.73","61.46","42.87","157","Finance","Financial - Miscellaneous Services","48.89"
"Banc of California","BANC","3","2997.46","18.92","1947923","1.61","-.16","-4.15","53.59","-13.01","-3.76","20.95","21.83","15.56","95","Finance","Banks - Southwest","-1.44"
"Bandwidth","BAND","3","1408.55","43.77","665264","-9.62","-16.96","-17.15","47.17","151.26",".71","5.95","78.44","12.82","102","Computer and Technology","Communication - Infrastructure",".27"
"Baxter International","BAX","3","13354.01","25.83","4751351","-.65","-7.02","24.12","79.92","19.88","5.72","9.22","28.35","15.8","89","Medical","Medical - Products","-9.27"
"Bayer","BAYRY","3","55766.7","14.19","533668","-.42","-.07","35.92","86.95","16.31","2.21","10.51","15.19","7.56","102","Medical","Large Cap Pharmaceuticals","-3.8"
"BlackBerry","BB","3","4520.15","7.7","8708295","-5.52","-12.8","-16.67","47.1","80.18","2.65","19.02","12.81","3.15","84","Computer and Technology","Internet - Software","10.31"
"BBVA Banco Frances","BBAR","3","3026.79","14.82","933222","-2.11","-14.19","-28.37","49.21","-27.26","2.25","6.8","21.9","7.96","68","Finance","Banks - Foreign","4.16"
